code,year,sex,age_group,population
E12000006,2031,female,45-49,231302
E12000006,2032,female,45-49,235309
E12000006,2033,female,45-49,240842
E12000006,2034,female,45-49,245790
E12000006,2035,female,45-49,249656
E12000006,2036,female,45-49,252969
E12000006,2037,female,45-49,255392
E12000006,2038,female,45-49,255411
E12000006,2039,female,45-49,255951
E12000006,2040,female,45-49,254892
E12000006,2041,female,45-49,253429
E12000006,2042,female,45-49,252712
E12000006,2043,female,45-49,252371
E12000006,2044,female,45-49,251342
E12000006,2045,female,45-49,250460
E12000006,2046,female,45-49,249392
E12000006,2047,female,45-49,247241
E12000006,2022,female,50-54,222464
E12000006,2023,female,50-54,219927
E12000006,2024,female,50-54,216303
E12000006,2025,female,50-54,213273
E12000006,2026,female,50-54,207630
E12000006,2027,female,50-54,202956
E12000006,2028,female,50-54,200454
E12000006,2029,female,50-54,202697
E12000006,2030,female,50-54,207245
E12000006,2031,female,50-54,213020
E12000006,2032,female,50-54,218940
E12000006,2033,female,50-54,224101
E12000006,2034,female,50-54,226575
E12000006,2035,female,50-54,228713
E12000006,2036,female,50-54,231304
E12000006,2037,female,50-54,235226
E12000006,2038,female,50-54,240616
E12000006,2039,female,50-54,245443
E12000006,2040,female,50-54,249197
E12000006,2041,female,50-54,252410
E12000006,2042,female,50-54,254756
E12000006,2043,female,50-54,254748
E12000006,2044,female,50-54,255267
E12000006,2045,female,50-54,254249
E12000006,2046,female,50-54,252854
E12000006,2047,female,50-54,252226
E12000006,2022,female,55-59,223430
E12000006,2023,female,55-59,225145
E12000006,2024,female,55-59,224832
E12000006,2025,female,55-59,222866
E12000006,2026,female,55-59,222197
E12000006,2027,female,55-59,220354
E12000006,2028,female,55-59,217532
E12000006,2029,female,55-59,213750
E12000006,2030,female,55-59,210792
E12000006,2031,female,55-59,205444
E12000006,2032,female,55-59,201076
E12000006,2033,female,55-59,198807
E12000006,2034,female,55-59,201127
E12000006,2035,female,55-59,205659
E12000006,2036,female,55-59,211354
E12000006,2037,female,55-59,217154
E12000006,2038,female,55-59,222223
E12000006,2039,female,55-59,224645
E12000006,2040,female,55-59,226755
E12000006,2041,female,55-59,229296
E12000006,2042,female,55-59,233131
E12000006,2043,female,55-59,238372
E12000006,2044,female,55-59,243069
E12000006,2045,female,55-59,246710
E12000006,2046,female,55-59,249825
E12000006,2047,female,55-59,252095
E12000006,2022,female,60-64,194559
E12000006,2023,female,60-64,200192
E12000006,2024,female,60-64,206607
E12000006,2025,female,60-64,212609
E12000006,2026,female,60-64,217010
E12000006,2027,female,60-64,219640
E12000006,2028,female,60-64,221090
E12000006,2029,female,60-64,220699
E12000006,2030,female,60-64,218892
E12000006,2031,female,60-64,218336
E12000006,2032,female,60-64,216635
E12000006,2033,female,60-64,213953
E12000006,2034,female,60-64,210305
E12000006,2035,female,60-64,207453
E12000006,2036,female,60-64,202363
E12000006,2037,female,60-64,198247
E12000006,2038,female,60-64,196174
E12000006,2039,female,60-64,198548
E12000006,2040,female,60-64,203054
E12000006,2041,female,60-64,208662
E12000006,2042,female,60-64,214346
E12000006,2043,female,60-64,219325
E12000006,2044,female,60-64,221714
E12000006,2045,female,60-64,223803
E12000006,2046,female,60-64,226299
E12000006,2047,female,60-64,230050
E12000006,2022,female,65-69,168164
E12000006,2023,female,65-69,171100
E12000006,2024,female,65-69,174222
E12000006,2025,female,65-69,178596
E12000006,2026,female,65-69,183856
E12000006,2027,female,65-69,189672
E12000006,2028,female,65-69,195122
E12000006,2029,female,65-69,201319
E12000006,2030,female,65-69,207194
E12000006,2031,female,65-69,211550
E12000006,2032,female,65-69,214198
E12000006,2033,female,65-69,215672
E12000006,2034,female,65-69,215403
E12000006,2035,female,65-69,213775
E12000006,2036,female,65-69,213311
E12000006,2037,female,65-69,211731
E12000006,2038,female,65-69,209188
E12000006,2039,female,65-69,205707
E12000006,2040,female,65-69,202991
E12000006,2041,female,65-69,198185
E12000006,2042,female,65-69,194335
E12000006,2043,female,65-69,192461
E12000006,2044,female,65-69,194881
E12000006,2045,female,65-69,199358
E12000006,2046,female,65-69,204875
E12000006,2047,female,65-69,210437
E12000006,2022,female,70-74,165047
E12000006,2023,female,70-74,160050
E12000006,2024,female,70-74,158364
E12000006,2025,female,70-74,157449
E12000006,2026,female,70-74,158322
E12000006,2027,female,70-74,160473
E12000006,2028,female,70-74,163396
E12000006,2029,female,70-74,166515
E12000006,2030,female,70-74,170890
E12000006,2031,female,70-74,176103
E12000006,2032,female,70-74,181800
E12000006,2033,female,70-74,187196
E12000006,2034,female,70-74,193247
E12000006,2035,female,70-74,198949
E12000006,2036,female,70-74,203208
E12000006,2037,female,70-74,205826
E12000006,2038,female,70-74,207316
E12000006,2039,female,70-74,207193
E12000006,2040,female,70-74,205778
E12000006,2041,female,70-74,205442
E12000006,2042,female,70-74,204027
E12000006,2043,female,70-74,201680
E12000006,2044,female,70-74,198425
E12000006,2045,female,70-74,195896
E12000006,2046,female,70-74,191434
E12000006,2047,female,70-74,187886
E12000006,2022,female,75-79,149585
E12000006,2023,female,75-79,156737
E12000006,2024,female,75-79,159694
E12000006,2025,female,75-79,161272
E12000006,2026,female,75-79,161165
E12000006,2027,female,75-79,151870
E12000006,2028,female,75-79,147505
E12000006,2029,female,75-79,146090
E12000006,2030,female,75-79,145414
E12000006,2031,female,75-79,146416
E12000006,2032,female,75-79,148612
E12000006,2033,female,75-79,151550
E12000006,2034,female,75-79,154692
E12000006,2035,female,75-79,158969
E12000006,2036,female,75-79,164015
E12000006,2037,female,75-79,169487
E12000006,2038,female,75-79,174712
E12000006,2039,female,75-79,180507
E12000006,2040,female,75-79,185942
E12000006,2041,female,75-79,190050
E12000006,2042,female,75-79,192625
E12000006,2043,female,75-79,194143
E12000006,2044,female,75-79,194199
E12000006,2045,female,75-79,193055
E12000006,2046,female,75-79,192907
E12000006,2047,female,75-79,191736
E12000006,2022,female,80-84,95893
E12000006,2023,female,80-84,99028
E12000006,2024,female,80-84,103504
E12000006,2025,female,80-84,108238
E12000006,2026,female,80-84,114694
E12000006,2027,female,80-84,127839
E12000006,2028,female,80-84,134390
E12000006,2029,female,80-84,137158
E12000006,2030,female,80-84,138598
E12000006,2031,female,80-84,138536
E12000006,2032,female,80-84,131104
E12000006,2033,female,80-84,127657
E12000006,2034,female,80-84,126707
E12000006,2035,female,80-84,126356
E12000006,2036,female,80-84,127472
E12000006,2037,female,80-84,129638
E12000006,2038,female,80-84,132497
E12000006,2039,female,80-84,135562
E12000006,2040,female,80-84,139566
E12000006,2041,female,80-84,144256
E12000006,2042,female,80-84,149308
E12000006,2043,female,80-84,154177
E12000006,2044,female,80-84,159512
E12000006,2045,female,80-84,164487
E12000006,2046,female,80-84,168311
E12000006,2047,female,80-84,170777
E12000006,2022,female,85-89,65563
E12000006,2023,female,85-89,67161
E12000006,2024,female,85-89,68819
E12000006,2025,female,85-89,69665
E12000006,2026,female,85-89,69091
E12000006,2027,female,85-89,70310
E12000006,2028,female,85-89,73231
E12000006,2029,female,85-89,77106
E12000006,2030,female,85-89,81020
E12000006,2031,female,85-89,86033
E12000006,2032,female,85-89,96466
E12000006,2033,female,85-89,101781
E12000006,2034,female,85-89,104052
E12000006,2035,female,85-89,105126
E12000006,2036,female,85-89,105011
E12000006,2037,female,85-89,100009
E12000006,2038,female,85-89,97820
E12000006,2039,female,85-89,97474
E12000006,2040,female,85-89,97519
E12000006,2041,female,85-89,98708
E12000006,2042,female,85-89,100721
E12000006,2043,female,85-89,103322
E12000006,2044,female,85-89,106115
E12000006,2045,female,85-89,109575
E12000006,2046,female,85-89,113598
E12000006,2047,female,85-89,117907
E12000006,2022,female,90+,43553
E12000006,2023,female,90+,43108
E12000006,2024,female,90+,43384
E12000006,2025,female,90+,44101
E12000006,2026,female,90+,45187
E12000006,2027,female,90+,46502
E12000006,2028,female,90+,47991
E12000006,2029,female,90+,49518
E12000006,2030,female,90+,50634
E12000006,2031,female,90+,51005
E12000006,2032,female,90+,52551
E12000006,2033,female,90+,55251
E12000006,2034,female,90+,58509
E12000006,2035,female,90+,61415
E12000006,2036,female,90+,64449
E12000006,2037,female,90+,71657
E12000006,2038,female,90+,76076
E12000006,2039,female,90+,78722
E12000006,2040,female,90+,80328
E12000006,2041,female,90+,81278
E12000006,2042,female,90+,81882
E12000006,2043,female,90+,82646
E12000006,2044,female,90+,83617
E12000006,2045,female,90+,84314
E12000006,2046,female,90+,85531
E12000006,2047,female,90+,87232
E12000007,2022,female,0-4,257705
E12000007,2023,female,0-4,257218
E12000007,2024,female,0-4,256756
E12000007,2025,female,0-4,254423
E12000007,2026,female,0-4,252760
E12000007,2027,female,0-4,250249
E12000007,2028,female,0-4,250483
E12000007,2029,female,0-4,250890
E12000007,2030,female,0-4,251032
E12000007,2031,female,0-4,251358
E12000007,2032,female,0-4,251999
E12000007,2033,female,0-4,252851
E12000007,2034,female,0-4,253898
E12000007,2035,female,0-4,255082
E12000007,2036,female,0-4,256395
E12000007,2037,female,0-4,257842
E12000007,2038,female,0-4,259408
E12000007,2039,female,0-4,261067
E12000007,2040,female,0-4,262791
E12000007,2041,female,0-4,264553
E12000007,2042,female,0-4,266317
E12000007,2043,female,0-4,268012
E12000007,2044,female,0-4,269570
E12000007,2045,female,0-4,270950
E12000007,2046,female,0-4,272119
E12000007,2047,female,0-4,273057
E12000007,2022,female,5-9,257250
E12000007,2023,female,5-9,255415
E12000007,2024,female,5-9,253800
E12000007,2025,female,5-9,249996
E12000007,2026,female,5-9,244063
E12000007,2027,female,5-9,240133
E12000007,2028,female,5-9,235772
E12000007,2029,female,5-9,232659
E12000007,2030,female,5-9,230534
E12000007,2031,female,5-9,229565
E12000007,2032,female,5-9,227798
E12000007,2033,female,5-9,228272
E12000007,2034,female,5-9,228693
E12000007,2035,female,5-9,228800
E12000007,2036,female,5-9,229055
E12000007,2037,female,5-9,229583
E12000007,2038,female,5-9,230291
E12000007,2039,female,5-9,231167
E12000007,2040,female,5-9,232164
E12000007,2041,female,5-9,233274
E12000007,2042,female,5-9,234504
E12000007,2043,female,5-9,235838
E12000007,2044,female,5-9,237255
E12000007,2045,female,5-9,238731
E12000007,2046,female,5-9,240241
E12000007,2047,female,5-9,241754
E12000007,2022,female,10-14,263948
E12000007,2023,female,10-14,262676
E12000007,2024,female,10-14,259279
E12000007,2025,female,10-14,255002
E12000007,2026,female,10-14,251193
E12000007,2027,female,10-14,246660
E12000007,2028,female,10-14,242009
E12000007,2029,female,10-14,238504
E12000007,2030,female,10-14,234993
E12000007,2031,female,10-14,229996
E12000007,2032,female,10-14,226844
E12000007,2033,female,10-14,223151
E12000007,2034,female,10-14,220397
E12000007,2035,female,10-14,218446
E12000007,2036,female,10-14,217556
E12000007,2037,female,10-14,215924
E12000007,2038,female,10-14,216355
E12000007,2039,female,10-14,216736
E12000007,2040,female,10-14,216827
E12000007,2041,female,10-14,217049
E12000007,2042,female,10-14,217515
E12000007,2043,female,10-14,218146
E12000007,2044,female,10-14,218928
E12000007,2045,female,10-14,219820
E12000007,2046,female,10-14,220816
E12000007,2047,female,10-14,221922
E12000007,2022,female,15-19,248566
E12000007,2023,female,15-19,259026
E12000007,2024,female,15-19,264425
E12000007,2025,female,15-19,264024
E12000007,2026,female,15-19,264020
E12000007,2027,female,15-19,263283
E12000007,2028,female,15-19,259788
E12000007,2029,female,15-19,255415
E12000007,2030,female,15-19,251504
E12000007,2031,female,15-19,248389
E12000007,2032,female,15-19,244640
E12000007,2033,female,15-19,240864
E12000007,2034,female,15-19,237695
E12000007,2035,female,15-19,234432
E12000007,2036,female,15-19,229920
E12000007,2037,female,15-19,227259
E12000007,2038,female,15-19,223907
E12000007,2039,female,15-19,221322
E12000007,2040,female,15-19,219533
E12000007,2041,female,15-19,218597
E12000007,2042,female,15-19,217215
E12000007,2043,female,15-19,217597
E12000007,2044,female,15-19,217885
E12000007,2045,female,15-19,217964
E12000007,2046,female,15-19,218173
E12000007,2047,female,15-19,218585
E12000007,2022,female,20-24,312487
E12000007,2023,female,20-24,337923
E12000007,2024,female,20-24,354904
E12000007,2025,female,20-24,356148
E12000007,2026,female,20-24,353719
E12000007,2027,female,20-24,352532
E12000007,2028,female,20-24,354250
E12000007,2029,female,20-24,355462
E12000007,2030,female,20-24,358124
E12000007,2031,female,20-24,361841
E12000007,2032,female,20-24,364598
E12000007,2033,female,20-24,363389
E12000007,2034,female,20-24,361600
E12000007,2035,female,20-24,359229
E12000007,2036,female,20-24,356379
E12000007,2037,female,20-24,352311
E12000007,2038,female,20-24,348873
E12000007,2039,female,20-24,346312
E12000007,2040,female,20-24,343272
E12000007,2041,female,20-24,338209
E12000007,2042,female,20-24,334805
E12000007,2043,female,20-24,330781
E12000007,2044,female,20-24,327244
E12000007,2045,female,20-24,324143
E12000007,2046,female,20-24,322349
E12000007,2047,female,20-24,319617
E12000007,2022,female,25-29,414456
E12000007,2023,female,25-29,436837
E12000007,2024,female,25-29,451761
E12000007,2025,female,25-29,454050
E12000007,2026,female,25-29,452620
E12000007,2027,female,25-29,449038
E12000007,2028,female,25-29,447913
E12000007,2029,female,25-29,450403
E12000007,2030,female,25-29,453075
E12000007,2031,female,25-29,455690
E12000007,2032,female,25-29,459698
E12000007,2033,female,25-29,465963
E12000007,2034,female,25-29,469567
E12000007,2035,female,25-29,473822
E12000007,2036,female,25-29,479012
E12000007,2037,female,25-29,482955
E12000007,2038,female,25-29,481914
E12000007,2039,female,25-29,479636
E12000007,2040,female,25-29,476782
E12000007,2041,female,25-29,473948
E12000007,2042,female,25-29,469470
E12000007,2043,female,25-29,465249
E12000007,2044,female,25-29,461761
E12000007,2045,female,25-29,457811
E12000007,2046,female,25-29,451506
E12000007,2047,female,25-29,447412
E12000007,2022,female,30-34,414155
E12000007,2023,female,30-34,421929
E12000007,2024,female,30-34,428949
E12000007,2025,female,30-34,428862
E12000007,2026,female,30-34,428170
E12000007,2027,female,30-34,428931
E12000007,2028,female,30-34,430702
E12000007,2029,female,30-34,431538
E12000007,2030,female,30-34,431901
E12000007,2031,female,30-34,431627
E12000007,2032,female,30-34,429869
E12000007,2033,female,30-34,429680
E12000007,2034,female,30-34,431874
E12000007,2035,female,30-34,434153
E12000007,2036,female,30-34,436494
E12000007,2037,female,30-34,440152
E12000007,2038,female,30-34,445961
E12000007,2039,female,30-34,449351
E12000007,2040,female,30-34,453256
E12000007,2041,female,30-34,457931
E12000007,2042,female,30-34,461474
E12000007,2043,female,30-34,460603
E12000007,2044,female,30-34,458605
E12000007,2045,female,30-34,456138
E12000007,2046,female,30-34,453810
E12000007,2047,female,30-34,449963
E12000007,2022,female,35-39,378233
E12000007,2023,female,35-39,385080
E12000007,2024,female,35-39,390443
E12000007,2025,female,35-39,390176
E12000007,2026,female,35-39,388043
E12000007,2027,female,35-39,386275
E12000007,2028,female,35-39,382849
E12000007,2029,female,35-39,381725
E12000007,2030,female,35-39,381013
E12000007,2031,female,35-39,381276
E12000007,2032,female,35-39,382990
E12000007,2033,female,35-39,385046
E12000007,2034,female,35-39,385728
E12000007,2035,female,35-39,385746
E12000007,2036,female,35-39,385259
E12000007,2037,female,35-39,383498
E12000007,2038,female,35-39,383096
E12000007,2039,female,35-39,384714
E12000007,2040,female,35-39,386594
E12000007,2041,female,35-39,388621
E12000007,2042,female,35-39,391781
E12000007,2043,female,35-39,396761
E12000007,2044,female,35-39,399675
E12000007,2045,female,35-39,403044
E12000007,2046,female,35-39,407077
E12000007,2047,female,35-39,410150
E12000007,2022,female,40-44,346942
E12000007,2023,female,40-44,354056
E12000007,2024,female,40-44,356070
E12000007,2025,female,40-44,355293
E12000007,2026,female,40-44,353716
E12000007,2027,female,40-44,353272
E12000007,2028,female,40-44,353875
E12000007,2029,female,40-44,354882
E12000007,2030,female,40-44,354830
E12000007,2031,female,40-44,354121
E12000007,2032,female,40-44,353665
E12000007,2033,female,40-44,351347
E12000007,2034,female,40-44,350563
E12000007,2035,female,40-44,349788
E12000007,2036,female,40-44,349809
E12000007,2037,female,40-44,351145
E12000007,2038,female,40-44,352825
E12000007,2039,female,40-44,353315
E12000007,2040,female,40-44,353216
E12000007,2041,female,40-44,352689
E12000007,2042,female,40-44,350987
E12000007,2043,female,40-44,350490
E12000007,2044,female,40-44,351768
E12000007,2045,female,40-44,353405
E12000007,2046,female,40-44,355247
E12000007,2047,female,40-44,358103
E12000007,2022,female,45-49,301689
E12000007,2023,female,45-49,306136
E12000007,2024,female,45-49,313102
E12000007,2025,female,45-49,319055
E12000007,2026,female,45-49,325126
E12000007,2027,female,45-49,329093
E12000007,2028,female,45-49,332363
E12000007,2029,female,45-49,332067
E12000007,2030,female,45-49,331457
E12000007,2031,female,45-49,330715
E12000007,2032,female,45-49,331135
E12000007,2033,female,45-49,332339
E12000007,2034,female,45-49,333624
E12000007,2035,female,45-49,333841
E12000007,2036,female,45-49,333451
E12000007,2037,female,45-49,333198
E12000007,2038,female,45-49,331184
E12000007,2039,female,45-49,330527
E12000007,2040,female,45-49,329762
E12000007,2041,female,45-49,329678
E12000007,2042,female,45-49,330822
E12000007,2043,female,45-49,332290
E12000007,2044,female,45-49,332678
E12000007,2045,female,45-49,332523
E12000007,2046,female,45-49,331981
E12000007,2047,female,45-49,330337
E12000007,2022,female,50-54,291393
E12000007,2023,female,50-54,290152
E12000007,2024,female,50-54,288612
E12000007,2025,female,50-54,287474
E12000007,2026,female,50-54,285735
E12000007,2027,female,50-54,286195
E12000007,2028,female,50-54,287959
E12000007,2029,female,50-54,292878
E12000007,2030,female,50-54,298414
E12000007,2031,female,50-54,304448
E12000007,2032,female,50-54,308627
E12000007,2033,female,50-54,312028
E12000007,2034,female,50-54,311990
E12000007,2035,female,50-54,311574
E12000007,2036,female,50-54,311072
E12000007,2037,female,50-54,311681
E12000007,2038,female,50-54,313037
E12000007,2039,female,50-54,314427
E12000007,2040,female,50-54,314831
E12000007,2041,female,50-54,314662
E12000007,2042,female,50-54,314554
E12000007,2043,female,50-54,312777
E12000007,2044,female,50-54,312232
E12000007,2045,female,50-54,311510
E12000007,2046,female,50-54,311382
E12000007,2047,female,50-54,312413
E12000007,2022,female,55-59,268645
E12000007,2023,female,55-59,271726
E12000007,2024,female,55-59,273551
E12000007,2025,female,55-59,273780
E12000007,2026,female,55-59,272976
E12000007,2027,female,55-59,271429
E12000007,2028,female,55-59,268847
E12000007,2029,female,55-59,266437
E12000007,2030,female,55-59,265345
E12000007,2031,female,55-59,263871
E12000007,2032,female,55-59,264398
E12000007,2033,female,55-59,266068
E12000007,2034,female,55-59,270605
E12000007,2035,female,55-59,275747
E12000007,2036,female,55-59,281347
E12000007,2037,female,55-59,285267
E12000007,2038,female,55-59,288476
E12000007,2039,female,55-59,288571
E12000007,2040,female,55-59,288319
E12000007,2041,female,55-59,288012
E12000007,2042,female,55-59,288745
E12000007,2043,female,55-59,290180
E12000007,2044,female,55-59,291612
E12000007,2045,female,55-59,292151
E12000007,2046,female,55-59,292149
E12000007,2047,female,55-59,292156
E12000007,2022,female,60-64,216483
E12000007,2023,female,60-64,224987
E12000007,2024,female,60-64,232282
E12000007,2025,female,60-64,237929
E12000007,2026,female,60-64,243237
E12000007,2027,female,60-64,245732
E12000007,2028,female,60-64,247562
E12000007,2029,female,60-64,248609
E12000007,2030,female,60-64,248788
E12000007,2031,female,60-64,248253
E12000007,2032,female,60-64,247030
E12000007,2033,female,60-64,244808
E12000007,2034,female,60-64,242609
E12000007,2035,female,60-64,241615
E12000007,2036,female,60-64,240221
E12000007,2037,female,60-64,240604
E12000007,2038,female,60-64,242052
E12000007,2039,female,60-64,246158
E12000007,2040,female,60-64,250874
E12000007,2041,female,60-64,256006
E12000007,2042,female,60-64,259636
E12000007,2043,female,60-64,262623
E12000007,2044,female,60-64,262823
E12000007,2045,female,60-64,262714
E12000007,2046,female,60-64,262575
E12000007,2047,female,60-64,263389
E12000007,2022,female,65-69,166071
E12000007,2023,female,65-69,170817
E12000007,2024,female,65-69,176463
E12000007,2025,female,65-69,183069
E12000007,2026,female,65-69,188980
E12000007,2027,female,65-69,195444
E12000007,2028,female,65-69,202455
E12000007,2029,female,65-69,208595
E12000007,2030,female,65-69,213728
E12000007,2031,female,65-69,218626
E12000007,2032,female,65-69,221007
E12000007,2033,female,65-69,222767
E12000007,2034,female,65-69,223787
E12000007,2035,female,65-69,223958
E12000007,2036,female,65-69,223538
E12000007,2037,female,65-69,222486
E12000007,2038,female,65-69,220536
E12000007,2039,female,65-69,218566
E12000007,2040,female,65-69,217698
E12000007,2041,female,65-69,216430
E12000007,2042,female,65-69,216734
E12000007,2043,female,65-69,218018
E12000007,2044,female,65-69,221728
E12000007,2045,female,65-69,226032
E12000007,2046,female,65-69,230722
E12000007,2047,female,65-69,234083
E12000007,2022,female,70-74,141367
E12000007,2023,female,70-74,140266
E12000007,2024,female,70-74,140960
E12000007,2025,female,70-74,142190
E12000007,2026,female,70-74,144725
E12000007,2027,female,70-74,148333
E12000007,2028,female,70-74,152258
E12000007,2029,female,70-74,157091
E12000007,2030,female,70-74,163074
E12000007,2031,female,70-74,168518
E12000007,2032,female,70-74,174463
E12000007,2033,female,70-74,180841
E12000007,2034,female,70-74,186419
E12000007,2035,female,70-74,191105
E12000007,2036,female,70-74,195548
E12000007,2037,female,70-74,197752
E12000007,2038,female,70-74,199407
E12000007,2039,female,70-74,200401
E12000007,2040,female,70-74,200612
E12000007,2041,female,70-74,200333
E12000007,2042,female,70-74,199477
E12000007,2043,female,70-74,197814
E12000007,2044,female,70-74,196104
E12000007,2045,female,70-74,195387
E12000007,2046,female,70-74,194279
E12000007,2047,female,70-74,194564
E12000007,2022,female,75-79,115124
E12000007,2023,female,75-79,119576
E12000007,2024,female,75-79,122557
E12000007,2025,female,75-79,125022
E12000007,2026,female,75-79,126122
E12000007,2027,female,75-79,123359
E12000007,2028,female,75-79,122295
E12000007,2029,female,75-79,122810
E12000007,2030,female,75-79,123959
E12000007,2031,female,75-79,126294
E12000007,2032,female,75-79,129587
E12000007,2033,female,75-79,133165
E12000007,2034,female,75-79,137538
E12000007,2035,female,75-79,142903
E12000007,2036,female,75-79,147826
E12000007,2037,female,75-79,153196
E12000007,2038,female,75-79,158909
E12000007,2039,female,75-79,163936
E12000007,2040,female,75-79,168194
E12000007,2041,female,75-79,172208
E12000007,2042,female,75-79,174260
E12000007,2043,female,75-79,175839
E12000007,2044,female,75-79,176843
E12000007,2045,female,75-79,177141
E12000007,2046,female,75-79,177045
E12000007,2047,female,75-79,176402
E12000007,2022,female,80-84,80412
E12000007,2023,female,80-84,81239
E12000007,2024,female,80-84,82450
E12000007,2025,female,80-84,83792
E12000007,2026,female,80-84,87455
E12000007,2027,female,80-84,93796
E12000007,2028,female,80-84,97713
E12000007,2029,female,80-84,100259
E12000007,2030,female,80-84,102367
E12000007,2031,female,80-84,103365
E12000007,2032,female,80-84,101286
E12000007,2033,female,80-84,100555
E12000007,2034,female,80-84,101101
E12000007,2035,female,80-84,102177
E12000007,2036,female,80-84,104253
E12000007,2037,female,80-84,107142
E12000007,2038,female,80-84,110283
E12000007,2039,female,80-84,114097
E12000007,2040,female,80-84,118726
E12000007,2041,female,80-84,123012
E12000007,2042,female,80-84,127683
E12000007,2043,female,80-84,132605
E12000007,2044,female,80-84,136967
E12000007,2045,female,80-84,140716
E12000007,2046,female,80-84,144228
E12000007,2047,female,80-84,146093
E12000007,2022,female,85-89,53529
E12000007,2023,female,85-89,54425
E12000007,2024,female,85-89,55475
E12000007,2025,female,85-89,55918
E12000007,2026,female,85-89,55143
E12000007,2027,female,85-89,55421
E12000007,2028,female,85-89,56378
E12000007,2029,female,85-89,57620
E12000007,2030,female,85-89,58967
E12000007,2031,female,85-89,61813
E12000007,2032,female,85-89,66793
E12000007,2033,female,85-89,69918
E12000007,2034,female,85-89,71899
E12000007,2035,female,85-89,73432
E12000007,2036,female,85-89,74187
E12000007,2037,female,85-89,72985
E12000007,2038,female,85-89,72633
E12000007,2039,female,85-89,73201
E12000007,2040,female,85-89,74164
E12000007,2041,female,85-89,75882
E12000007,2042,female,85-89,78201
E12000007,2043,female,85-89,80720
E12000007,2044,female,85-89,83757
E12000007,2045,female,85-89,87377
E12000007,2046,female,85-89,90772
E12000007,2047,female,85-89,94481
E12000007,2022,female,90+,35434
E12000007,2023,female,90+,34972
E12000007,2024,female,90+,34801
E12000007,2025,female,90+,35124
E12000007,2026,female,90+,35729
E12000007,2027,female,90+,36385
E12000007,2028,female,90+,37298
E12000007,2029,female,90+,38175
E12000007,2030,female,90+,38889
E12000007,2031,female,90+,38947
E12000007,2032,female,90+,39606
E12000007,2033,female,90+,40854
E12000007,2034,female,90+,42272
E12000007,2035,female,90+,43633
E12000007,2036,female,90+,45412
E12000007,2037,female,90+,48827
E12000007,2038,female,90+,51384
E12000007,2039,female,90+,53165
E12000007,2040,female,90+,54505
E12000007,2041,female,90+,55560
E12000007,2042,female,90+,56362
E12000007,2043,female,90+,57191
E12000007,2044,female,90+,58185
E12000007,2045,female,90+,59224
E12000007,2046,female,90+,60636
E12000007,2047,female,90+,62347
E12000008,2022,female,0-4,241350
E12000008,2023,female,0-4,238751
E12000008,2024,female,0-4,235615
E12000008,2025,female,0-4,232176
E12000008,2026,female,0-4,229680
E12000008,2027,female,0-4,226689
E12000008,2028,female,0-4,226491
E12000008,2029,female,0-4,226487
E12000008,2030,female,0-4,226299
E12000008,2031,female,0-4,226119
E12000008,2032,female,0-4,226036
E12000008,2033,female,0-4,226082
E12000008,2034,female,0-4,226256
E12000008,2035,female,0-4,226581
E12000008,2036,female,0-4,227088
E12000008,2037,female,0-4,227810
E12000008,2038,female,0-4,228753
E12000008,2039,female,0-4,229880
E12000008,2040,female,0-4,231154
E12000008,2041,female,0-4,232528
E12000008,2042,female,0-4,233943
E12000008,2043,female,0-4,235304
E12000008,2044,female,0-4,236529
E12000008,2045,female,0-4,237571
E12000008,2046,female,0-4,238397
E12000008,2047,female,0-4,238988
E12000008,2022,female,5-9,268889
E12000008,2023,female,5-9,268114
E12000008,2024,female,5-9,267517
E12000008,2025,female,5-9,264531
E12000008,2026,female,5-9,259831
E12000008,2027,female,5-9,256423
E12000008,2028,female,5-9,251648
E12000008,2029,female,5-9,247198
E12000008,2030,female,5-9,243742
E12000008,2031,female,5-9,241594
E12000008,2032,female,5-9,238948
E12000008,2033,female,5-9,239004
E12000008,2034,female,5-9,239095
E12000008,2035,female,5-9,238940
E12000008,2036,female,5-9,238806
E12000008,2037,female,5-9,238786
E12000008,2038,female,5-9,238904
E12000008,2039,female,5-9,239156
E12000008,2040,female,5-9,239562
E12000008,2041,female,5-9,240154
E12000008,2042,female,5-9,240960
E12000008,2043,female,5-9,241985
E12000008,2044,female,5-9,243193
E12000008,2045,female,5-9,244546
E12000008,2046,female,5-9,245997
E12000008,2047,female,5-9,247486
E12000008,2022,female,10-14,285597
E12000008,2023,female,10-14,286987
E12000008,2024,female,10-14,287667
E12000008,2025,female,10-14,286496
E12000008,2026,female,10-14,284517
E12000008,2027,female,10-14,281176
E12000008,2028,female,10-14,278523
E12000008,2029,female,10-14,276617
E12000008,2030,female,10-14,273421
E12000008,2031,female,10-14,268755
E12000008,2032,female,10-14,265500
E12000008,2033,female,10-14,260791
E12000008,2034,female,10-14,256342
E12000008,2035,female,10-14,252872
E12000008,2036,female,10-14,250728
E12000008,2037,female,10-14,248084
E12000008,2038,female,10-14,248163
E12000008,2039,female,10-14,248272
E12000008,2040,female,10-14,248130
E12000008,2041,female,10-14,248019
E12000008,2042,female,10-14,248032
E12000008,2043,female,10-14,248188
E12000008,2044,female,10-14,248482
E12000008,2045,female,10-14,248932
E12000008,2046,female,10-14,249567
E12000008,2047,female,10-14,250417
E12000008,2022,female,15-19,260388
E12000008,2023,female,15-19,269513
