code,year,sex,age_group,population
E38000244,2040,male,60-64,43718
E38000244,2041,male,60-64,44172
E38000244,2042,male,60-64,44735
E38000244,2043,male,60-64,45015
E38000244,2044,male,60-64,44994
E38000244,2045,male,60-64,44975
E38000244,2046,male,60-64,45067
E38000244,2047,male,60-64,45229
E38000244,2022,male,65-69,30450
E38000244,2023,male,65-69,31789
E38000244,2024,male,65-69,32941
E38000244,2025,male,65-69,34363
E38000244,2026,male,65-69,35565
E38000244,2027,male,65-69,36739
E38000244,2028,male,65-69,37837
E38000244,2029,male,65-69,38813
E38000244,2030,male,65-69,39539
E38000244,2031,male,65-69,40246
E38000244,2032,male,65-69,40860
E38000244,2033,male,65-69,40896
E38000244,2034,male,65-69,40935
E38000244,2035,male,65-69,40678
E38000244,2036,male,65-69,40229
E38000244,2037,male,65-69,39629
E38000244,2038,male,65-69,39200
E38000244,2039,male,65-69,38518
E38000244,2040,male,65-69,38156
E38000244,2041,male,65-69,37752
E38000244,2042,male,65-69,37324
E38000244,2043,male,65-69,37189
E38000244,2044,male,65-69,37547
E38000244,2045,male,65-69,37926
E38000244,2046,male,65-69,38357
E38000244,2047,male,65-69,38869
E38000244,2022,male,70-74,24134
E38000244,2023,male,70-74,23599
E38000244,2024,male,70-74,23771
E38000244,2025,male,70-74,24129
E38000244,2026,male,70-74,24701
E38000244,2027,male,70-74,25555
E38000244,2028,male,70-74,26646
E38000244,2029,male,70-74,27606
E38000244,2030,male,70-74,28821
E38000244,2031,male,70-74,29866
E38000244,2032,male,70-74,30880
E38000244,2033,male,70-74,31823
E38000244,2034,male,70-74,32669
E38000244,2035,male,70-74,33299
E38000244,2036,male,70-74,33905
E38000244,2037,male,70-74,34438
E38000244,2038,male,70-74,34499
E38000244,2039,male,70-74,34556
E38000244,2040,male,70-74,34369
E38000244,2041,male,70-74,34034
E38000244,2042,male,70-74,33569
E38000244,2043,male,70-74,33237
E38000244,2044,male,70-74,32699
E38000244,2045,male,70-74,32429
E38000244,2046,male,70-74,32115
E38000244,2047,male,70-74,31786
E38000244,2022,male,75-79,19078
E38000244,2023,male,75-79,19763
E38000244,2024,male,75-79,20016
E38000244,2025,male,75-79,20334
E38000244,2026,male,75-79,20521
E38000244,2027,male,75-79,19513
E38000244,2028,male,75-79,19090
E38000244,2029,male,75-79,19219
E38000244,2030,male,75-79,19535
E38000244,2031,male,75-79,20031
E38000244,2032,male,75-79,20745
E38000244,2033,male,75-79,21656
E38000244,2034,male,75-79,22471
E38000244,2035,male,75-79,23495
E38000244,2036,male,75-79,24376
E38000244,2037,male,75-79,25226
E38000244,2038,male,75-79,26020
E38000244,2039,male,75-79,26736
E38000244,2040,male,75-79,27281
E38000244,2041,male,75-79,27799
E38000244,2042,male,75-79,28263
E38000244,2043,male,75-79,28347
E38000244,2044,male,75-79,28428
E38000244,2045,male,75-79,28311
E38000244,2046,male,75-79,28086
E38000244,2047,male,75-79,27749
E38000244,2022,male,80-84,11901
E38000244,2023,male,80-84,12053
E38000244,2024,male,80-84,12277
E38000244,2025,male,80-84,12423
E38000244,2026,male,80-84,12945
E38000244,2027,male,80-84,14269
E38000244,2028,male,80-84,14857
E38000244,2029,male,80-84,15080
E38000244,2030,male,80-84,15319
E38000244,2031,male,80-84,15448
E38000244,2032,male,80-84,14722
E38000244,2033,male,80-84,14428
E38000244,2034,male,80-84,14540
E38000244,2035,male,80-84,14801
E38000244,2036,male,80-84,15213
E38000244,2037,male,80-84,15780
E38000244,2038,male,80-84,16502
E38000244,2039,male,80-84,17155
E38000244,2040,male,80-84,17971
E38000244,2041,male,80-84,18684
E38000244,2042,male,80-84,19364
E38000244,2043,male,80-84,20007
E38000244,2044,male,80-84,20594
E38000244,2045,male,80-84,21056
E38000244,2046,male,80-84,21494
E38000244,2047,male,80-84,21892
E38000244,2022,male,85-89,7013
E38000244,2023,male,85-89,7116
E38000244,2024,male,85-89,7283
E38000244,2025,male,85-89,7357
E38000244,2026,male,85-89,7197
E38000244,2027,male,85-89,7192
E38000244,2028,male,85-89,7372
E38000244,2029,male,85-89,7600
E38000244,2030,male,85-89,7767
E38000244,2031,male,85-89,8140
E38000244,2032,male,85-89,9081
E38000244,2033,male,85-89,9514
E38000244,2034,male,85-89,9669
E38000244,2035,male,85-89,9794
E38000244,2036,male,85-89,9856
E38000244,2037,male,85-89,9433
E38000244,2038,male,85-89,9278
E38000244,2039,male,85-89,9384
E38000244,2040,male,85-89,9588
E38000244,2041,male,85-89,9901
E38000244,2042,male,85-89,10298
E38000244,2043,male,85-89,10802
E38000244,2044,male,85-89,11267
E38000244,2045,male,85-89,11847
E38000244,2046,male,85-89,12360
E38000244,2047,male,85-89,12842
E38000244,2022,male,90+,3380
E38000244,2023,male,90+,3419
E38000244,2024,male,90+,3456
E38000244,2025,male,90+,3515
E38000244,2026,male,90+,3614
E38000244,2027,male,90+,3730
E38000244,2028,male,90+,3852
E38000244,2029,male,90+,3964
E38000244,2030,male,90+,4030
E38000244,2031,male,90+,4003
E38000244,2032,male,90+,4064
E38000244,2033,male,90+,4228
E38000244,2034,male,90+,4419
E38000244,2035,male,90+,4555
E38000244,2036,male,90+,4744
E38000244,2037,male,90+,5273
E38000244,2038,male,90+,5558
E38000244,2039,male,90+,5694
E38000244,2040,male,90+,5776
E38000244,2041,male,90+,5851
E38000244,2042,male,90+,5858
E38000244,2043,male,90+,5892
E38000244,2044,male,90+,5994
E38000244,2045,male,90+,6125
E38000244,2046,male,90+,6321
E38000244,2047,male,90+,6531
E38000245,2022,male,0-4,45548
E38000245,2023,male,0-4,44759
E38000245,2024,male,0-4,44031
E38000245,2025,male,0-4,43269
E38000245,2026,male,0-4,42754
E38000245,2027,male,0-4,42276
E38000245,2028,male,0-4,42308
E38000245,2029,male,0-4,42439
E38000245,2030,male,0-4,42565
E38000245,2031,male,0-4,42721
E38000245,2032,male,0-4,42924
E38000245,2033,male,0-4,43141
E38000245,2034,male,0-4,43384
E38000245,2035,male,0-4,43648
E38000245,2036,male,0-4,43934
E38000245,2037,male,0-4,44246
E38000245,2038,male,0-4,44580
E38000245,2039,male,0-4,44938
E38000245,2040,male,0-4,45313
E38000245,2041,male,0-4,45702
E38000245,2042,male,0-4,46097
E38000245,2043,male,0-4,46483
E38000245,2044,male,0-4,46845
E38000245,2045,male,0-4,47172
E38000245,2046,male,0-4,47456
E38000245,2047,male,0-4,47692
E38000245,2022,male,5-9,46714
E38000245,2023,male,5-9,46343
E38000245,2024,male,5-9,45834
E38000245,2025,male,5-9,44752
E38000245,2026,male,5-9,43434
E38000245,2027,male,5-9,42369
E38000245,2028,male,5-9,41202
E38000245,2029,male,5-9,40264
E38000245,2030,male,5-9,39630
E38000245,2031,male,5-9,39290
E38000245,2032,male,5-9,38948
E38000245,2033,male,5-9,39023
E38000245,2034,male,5-9,39142
E38000245,2035,male,5-9,39240
E38000245,2036,male,5-9,39365
E38000245,2037,male,5-9,39533
E38000245,2038,male,5-9,39714
E38000245,2039,male,5-9,39919
E38000245,2040,male,5-9,40144
E38000245,2041,male,5-9,40389
E38000245,2042,male,5-9,40656
E38000245,2043,male,5-9,40944
E38000245,2044,male,5-9,41252
E38000245,2045,male,5-9,41575
E38000245,2046,male,5-9,41910
E38000245,2047,male,5-9,42250
E38000245,2022,male,10-14,48141
E38000245,2023,male,10-14,47975
E38000245,2024,male,10-14,47567
E38000245,2025,male,10-14,46769
E38000245,2026,male,10-14,45931
E38000245,2027,male,10-14,44931
E38000245,2028,male,10-14,44122
E38000245,2029,male,10-14,43353
E38000245,2030,male,10-14,42370
E38000245,2031,male,10-14,41226
E38000245,2032,male,10-14,40366
E38000245,2033,male,10-14,39370
E38000245,2034,male,10-14,38543
E38000245,2035,male,10-14,37974
E38000245,2036,male,10-14,37677
E38000245,2037,male,10-14,37356
E38000245,2038,male,10-14,37424
E38000245,2039,male,10-14,37528
E38000245,2040,male,10-14,37610
E38000245,2041,male,10-14,37717
E38000245,2042,male,10-14,37863
E38000245,2043,male,10-14,38023
E38000245,2044,male,10-14,38206
E38000245,2045,male,10-14,38407
E38000245,2046,male,10-14,38628
E38000245,2047,male,10-14,38869
E38000245,2022,male,15-19,41237
E38000245,2023,male,15-19,42944
E38000245,2024,male,15-19,44063
E38000245,2025,male,15-19,44648
E38000245,2026,male,15-19,45045
E38000245,2027,male,15-19,45037
E38000245,2028,male,15-19,44522
E38000245,2029,male,15-19,43835
E38000245,2030,male,15-19,43155
E38000245,2031,male,15-19,42474
E38000245,2032,male,15-19,41717
E38000245,2033,male,15-19,41039
E38000245,2034,male,15-19,40350
E38000245,2035,male,15-19,39488
E38000245,2036,male,15-19,38514
E38000245,2037,male,15-19,37822
E38000245,2038,male,15-19,36968
E38000245,2039,male,15-19,36283
E38000245,2040,male,15-19,35839
E38000245,2041,male,15-19,35570
E38000245,2042,male,15-19,35369
E38000245,2043,male,15-19,35438
E38000245,2044,male,15-19,35516
E38000245,2045,male,15-19,35584
E38000245,2046,male,15-19,35677
E38000245,2047,male,15-19,35798
E38000245,2022,male,20-24,40668
E38000245,2023,male,20-24,43025
E38000245,2024,male,20-24,44627
E38000245,2025,male,20-24,45322
E38000245,2026,male,20-24,45530
E38000245,2027,male,20-24,45965
E38000245,2028,male,20-24,46369
E38000245,2029,male,20-24,46583
E38000245,2030,male,20-24,46992
E38000245,2031,male,20-24,47617
E38000245,2032,male,20-24,47991
E38000245,2033,male,20-24,47845
E38000245,2034,male,20-24,47664
E38000245,2035,male,20-24,47376
E38000245,2036,male,20-24,46884
E38000245,2037,male,20-24,46213
E38000245,2038,male,20-24,45714
E38000245,2039,male,20-24,45345
E38000245,2040,male,20-24,44840
E38000245,2041,male,20-24,44055
E38000245,2042,male,20-24,43520
E38000245,2043,male,20-24,42894
E38000245,2044,male,20-24,42313
E38000245,2045,male,20-24,41852
E38000245,2046,male,20-24,41593
E38000245,2047,male,20-24,41205
E38000245,2022,male,25-29,59218
E38000245,2023,male,25-29,62067
E38000245,2024,male,25-29,64031
E38000245,2025,male,25-29,64692
E38000245,2026,male,25-29,65092
E38000245,2027,male,25-29,65191
E38000245,2028,male,25-29,65738
E38000245,2029,male,25-29,66539
E38000245,2030,male,25-29,67530
E38000245,2031,male,25-29,68358
E38000245,2032,male,25-29,69309
E38000245,2033,male,25-29,70220
E38000245,2034,male,25-29,70701
E38000245,2035,male,25-29,71309
E38000245,2036,male,25-29,72197
E38000245,2037,male,25-29,72807
E38000245,2038,male,25-29,72684
E38000245,2039,male,25-29,72369
E38000245,2040,male,25-29,71920
E38000245,2041,male,25-29,71383
E38000245,2042,male,25-29,70580
E38000245,2043,male,25-29,69903
E38000245,2044,male,25-29,69376
E38000245,2045,male,25-29,68700
E38000245,2046,male,25-29,67638
E38000245,2047,male,25-29,66961
E38000245,2022,male,30-34,60024
E38000245,2023,male,30-34,61707
E38000245,2024,male,30-34,63329
E38000245,2025,male,30-34,64242
E38000245,2026,male,30-34,64704
E38000245,2027,male,30-34,65418
E38000245,2028,male,30-34,66416
E38000245,2029,male,30-34,67163
E38000245,2030,male,30-34,67721
E38000245,2031,male,30-34,68118
E38000245,2032,male,30-34,68336
E38000245,2033,male,30-34,68980
E38000245,2034,male,30-34,69806
E38000245,2035,male,30-34,70721
E38000245,2036,male,30-34,71502
E38000245,2037,male,30-34,72381
E38000245,2038,male,30-34,73282
E38000245,2039,male,30-34,73752
E38000245,2040,male,30-34,74331
E38000245,2041,male,30-34,75184
E38000245,2042,male,30-34,75777
E38000245,2043,male,30-34,75658
E38000245,2044,male,30-34,75324
E38000245,2045,male,30-34,74883
E38000245,2046,male,30-34,74414
E38000245,2047,male,30-34,73667
E38000245,2022,male,35-39,56346
E38000245,2023,male,35-39,56762
E38000245,2024,male,35-39,57832
E38000245,2025,male,35-39,58147
E38000245,2026,male,35-39,58768
E38000245,2027,male,35-39,59425
E38000245,2028,male,35-39,59714
E38000245,2029,male,35-39,60332
E38000245,2030,male,35-39,60981
E38000245,2031,male,35-39,61576
E38000245,2032,male,35-39,62424
E38000245,2033,male,35-39,63392
E38000245,2034,male,35-39,64082
E38000245,2035,male,35-39,64584
E38000245,2036,male,35-39,64880
E38000245,2037,male,35-39,65034
E38000245,2038,male,35-39,65586
E38000245,2039,male,35-39,66313
E38000245,2040,male,35-39,67124
E38000245,2041,male,35-39,67835
E38000245,2042,male,35-39,68617
E38000245,2043,male,35-39,69428
E38000245,2044,male,35-39,69849
E38000245,2045,male,35-39,70364
E38000245,2046,male,35-39,71133
E38000245,2047,male,35-39,71674
E38000245,2022,male,40-44,56040
E38000245,2023,male,40-44,56423
E38000245,2024,male,40-44,56040
E38000245,2025,male,40-44,55395
E38000245,2026,male,40-44,54624
E38000245,2027,male,40-44,54150
E38000245,2028,male,40-44,53978
E38000245,2029,male,40-44,54485
E38000245,2030,male,40-44,54856
E38000245,2031,male,40-44,55529
E38000245,2032,male,40-44,56246
E38000245,2033,male,40-44,56601
E38000245,2034,male,40-44,57176
E38000245,2035,male,40-44,57714
E38000245,2036,male,40-44,58246
E38000245,2037,male,40-44,59007
E38000245,2038,male,40-44,59858
E38000245,2039,male,40-44,60474
E38000245,2040,male,40-44,60928
E38000245,2041,male,40-44,61175
E38000245,2042,male,40-44,61295
E38000245,2043,male,40-44,61780
E38000245,2044,male,40-44,62429
E38000245,2045,male,40-44,63165
E38000245,2046,male,40-44,63823
E38000245,2047,male,40-44,64540
E38000245,2022,male,45-49,51475
E38000245,2023,male,45-49,51990
E38000245,2024,male,45-49,52566
E38000245,2025,male,45-49,52747
E38000245,2026,male,45-49,52990
E38000245,2027,male,45-49,52923
E38000245,2028,male,45-49,52830
E38000245,2029,male,45-49,52235
E38000245,2030,male,45-49,51716
E38000245,2031,male,45-49,51225
E38000245,2032,male,45-49,50975
E38000245,2033,male,45-49,51002
E38000245,2034,male,45-49,51527
E38000245,2035,male,45-49,51920
E38000245,2036,male,45-49,52547
E38000245,2037,male,45-49,53202
E38000245,2038,male,45-49,53529
E38000245,2039,male,45-49,54053
E38000245,2040,male,45-49,54525
E38000245,2041,male,45-49,55004
E38000245,2042,male,45-49,55695
E38000245,2043,male,45-49,56459
E38000245,2044,male,45-49,57020
E38000245,2045,male,45-49,57434
E38000245,2046,male,45-49,57651
E38000245,2047,male,45-49,57752
E38000245,2022,male,50-54,49076
E38000245,2023,male,50-54,48849
E38000245,2024,male,50-54,48604
E38000245,2025,male,50-54,48739
E38000245,2026,male,50-54,48648
E38000245,2027,male,50-54,48330
E38000245,2028,male,50-54,48399
E38000245,2029,male,50-54,48708
E38000245,2030,male,50-54,48932
E38000245,2031,male,50-54,49229
E38000245,2032,male,50-54,49312
E38000245,2033,male,50-54,49313
E38000245,2034,male,50-54,48836
E38000245,2035,male,50-54,48414
E38000245,2036,male,50-54,48041
E38000245,2037,male,50-54,47870
E38000245,2038,male,50-54,47974
E38000245,2039,male,50-54,48489
E38000245,2040,male,50-54,48885
E38000245,2041,male,50-54,49473
E38000245,2042,male,50-54,50082
E38000245,2043,male,50-54,50388
E38000245,2044,male,50-54,50871
E38000245,2045,male,50-54,51294
E38000245,2046,male,50-54,51729
E38000245,2047,male,50-54,52361
E38000245,2022,male,55-59,45321
E38000245,2023,male,55-59,45893
E38000245,2024,male,55-59,46039
E38000245,2025,male,55-59,45938
E38000245,2026,male,55-59,45625
E38000245,2027,male,55-59,45530
E38000245,2028,male,55-59,45108
E38000245,2029,male,55-59,44732
E38000245,2030,male,55-59,44789
E38000245,2031,male,55-59,44691
E38000245,2032,male,55-59,44407
E38000245,2033,male,55-59,44458
E38000245,2034,male,55-59,44760
E38000245,2035,male,55-59,45016
E38000245,2036,male,55-59,45315
E38000245,2037,male,55-59,45447
E38000245,2038,male,55-59,45484
E38000245,2039,male,55-59,45089
E38000245,2040,male,55-59,44746
E38000245,2041,male,55-59,44464
E38000245,2042,male,55-59,44354
E38000245,2043,male,55-59,44508
E38000245,2044,male,55-59,45007
E38000245,2045,male,55-59,45399
E38000245,2046,male,55-59,45954
E38000245,2047,male,55-59,46519
E38000245,2022,male,60-64,36315
E38000245,2023,male,60-64,37543
E38000245,2024,male,60-64,38705
E38000245,2025,male,60-64,39521
E38000245,2026,male,60-64,40109
E38000245,2027,male,60-64,40765
E38000245,2028,male,60-64,41117
E38000245,2029,male,60-64,41141
E38000245,2030,male,60-64,41053
E38000245,2031,male,60-64,40811
E38000245,2032,male,60-64,40740
E38000245,2033,male,60-64,40388
E38000245,2034,male,60-64,40051
E38000245,2035,male,60-64,40067
E38000245,2036,male,60-64,39955
E38000245,2037,male,60-64,39694
E38000245,2038,male,60-64,39725
E38000245,2039,male,60-64,40010
E38000245,2040,male,60-64,40280
E38000245,2041,male,60-64,40572
E38000245,2042,male,60-64,40734
E38000245,2043,male,60-64,40798
E38000245,2044,male,60-64,40481
E38000245,2045,male,60-64,40213
E38000245,2046,male,60-64,40005
E38000245,2047,male,60-64,39945
E38000245,2022,male,65-69,27178
E38000245,2023,male,65-69,27761
E38000245,2024,male,65-69,28641
E38000245,2025,male,65-69,29673
E38000245,2026,male,65-69,30914
E38000245,2027,male,65-69,31751
E38000245,2028,male,65-69,32750
E38000245,2029,male,65-69,33722
E38000245,2030,male,65-69,34456
E38000245,2031,male,65-69,35001
E38000245,2032,male,65-69,35579
E38000245,2033,male,65-69,35894
E38000245,2034,male,65-69,35926
E38000245,2035,male,65-69,35860
E38000245,2036,male,65-69,35668
E38000245,2037,male,65-69,35610
E38000245,2038,male,65-69,35320
E38000245,2039,male,65-69,35036
E38000245,2040,male,65-69,35040
E38000245,2041,male,65-69,34938
E38000245,2042,male,65-69,34712
E38000245,2043,male,65-69,34737
E38000245,2044,male,65-69,35006
E38000245,2045,male,65-69,35276
E38000245,2046,male,65-69,35556
E38000245,2047,male,65-69,35731
E38000245,2022,male,70-74,23426
E38000245,2023,male,70-74,22970
E38000245,2024,male,70-74,22785
E38000245,2025,male,70-74,22766
E38000245,2026,male,70-74,22915
E38000245,2027,male,70-74,23466
E38000245,2028,male,70-74,23971
E38000245,2029,male,70-74,24733
E38000245,2030,male,70-74,25650
E38000245,2031,male,70-74,26732
E38000245,2032,male,70-74,27490
E38000245,2033,male,70-74,28376
E38000245,2034,male,70-74,29238
E38000245,2035,male,70-74,29895
E38000245,2036,male,70-74,30394
E38000245,2037,male,70-74,30905
E38000245,2038,male,70-74,31190
E38000245,2039,male,70-74,31237
E38000245,2040,male,70-74,31199
E38000245,2041,male,70-74,31056
E38000245,2042,male,70-74,31022
E38000245,2043,male,70-74,30796
E38000245,2044,male,70-74,30567
E38000245,2045,male,70-74,30576
E38000245,2046,male,70-74,30493
E38000245,2047,male,70-74,30307
